cofips	deaths	births	low_weight	black	hispanic	others	gini	affluence	disadvantaged	stability	safety
21133	2	303	29	0.569688	0.411441	0.696285	0.47785	-1.34604	1.90505	1.89473	-0.44114
21135	1	153	15	0.290945	0.383196	0.695430	0.47357	-1.57275	1.58125	1.58615	-0.78113
21137	1	325	30	2.238774	1.108685	0.856128	0.44108	-1.18991	0.25825	0.42690	-0.42506
21139	0	97	7	0.020400	0.203998	1.499388	0.43437	-0.68266	-0.71918	1.79419	-1.33155
21141	2	338	27	7.853837	0.963384	1.320890	0.42977	-0.82084	-0.10210	0.03638	0.38470
21143	0	53	3	6.646040	0.730198	0.940594	0.42300	-0.51255	-0.15620	1.44356	-1.33348
21145	3	824	65	10.957963	0.950942	1.732454	0.46746	0.40044	0.23413	-0.61565	-0.04533
21147	2	248	19	0.796253	0.907494	0.942623	0.45595	-1.86046	3.04754	0.72746	-1.33359
21149	1	132	11	0.422620	1.539545	0.825116	0.46343	-0.82342	-0.05548	1.15369	-0.28429
21151	3	993	98	4.249915	0.901625	2.436787	0.45625	0.19272	0.10969	-1.99109	1.89040
21153	1	199	22	0.000000	0.270027	0.315032	0.50516	-1.61102	2.94634	2.34153	-0.72375
21155	0	276	20	9.147815	1.153086	0.999341	0.44995	-0.85115	0.72263	0.52087	0.28089
21157	2	299	27	0.179253	0.793361	1.380913	0.41248	-0.13901	-0.80368	1.05756	-0.44981
21159	1	164	17	0.087454	0.270313	0.715535	0.50738	-1.36039	3.50106	1.84523	-1.18793
21161	1	196	17	6.267857	1.375000	2.279762	0.46012	-0.28051	-0.01702	-0.57931	1.21723
21163	2	317	22	3.844548	2.068390	2.478272	0.38945	-0.69448	-0.16111	-0.05992	-0.67788
21165	0	78	6	1.037218	0.838926	0.793167	0.45717	-1.43998	1.65924	1.10369	-1.33330
21167	1	265	26	3.814190	1.474756	1.772590	0.41669	-0.21724	-0.38319	-0.48959	0.57440
21169	1	129	15	1.115871	0.567899	1.942812	0.47129	-1.35207	0.61124	0.93359	-0.61209
21171	0	140	13	2.832596	1.752297	0.561415	0.52645	-1.06571	1.15298	0.34965	-0.01776
21173	3	329	39	3.671189	0.873459	1.210428	0.44582	-0.34373	0.14090	-0.35621	-0.16587
21175	0	159	10	4.050760	0.559220	1.405219	0.54496	-1.26988	1.34738	1.37958	-0.27951
21177	3	370	34	4.861962	0.584189	0.631301	0.46352	-1.02743	0.40536	1.36517	0.20809
21179	3	539	50	5.371294	0.757798	1.278117	0.43237	-0.21583	-0.16503	-0.01987	0.02142
21181	1	95	10	1.218259	1.027448	0.278879	0.46981	-0.73393	0.26692	0.20349	-0.09818
21183	2	286	24	0.933845	0.689475	0.855298	0.46009	-1.06691	-0.01879	1.02721	-0.13884
21185	2	545	44	3.703062	1.349127	1.987960	0.39433	2.47014	-1.32862	0.11428	0.87069
21187	1	130	10	0.919693	0.805916	1.725609	0.41757	-0.62354	-0.34830	0.61210	-0.71150
21189	0	59	8	0.000000	0.370523	0.782215	0.55019	-1.36782	4.22227	1.49319	-1.18978
21191	1	195	15	0.347464	0.840862	0.465601	0.41261	-0.66392	-0.14412	0.49178	1.10355
21193	4	408	39	1.330384	0.377679	1.320177	0.49142	-1.24828	2.33917	1.59291	-0.48555
21195	5	789	77	0.420449	0.581937	0.942737	0.49594	-0.91531	1.34225	1.62128	-0.84616
21197	2	189	20	0.483493	0.400393	0.898995	0.45848	-1.55403	0.79777	0.40504	0.24108
21199	4	741	72	1.323443	0.382447	1.517335	0.48020	-0.76198	0.23700	0.35768	-0.18622
21201	0	28	3	0.088261	0.706090	0.970874	0.41017	-0.93347	0.16611	0.68027	-0.74844
21203	0	220	16	0.084429	0.506573	0.880473	0.45706	-1.45932	0.74611	1.21663	-0.18745
21205	2	272	19	1.579614	1.176790	2.140853	0.47307	-0.16538	0.68236	-0.37560	0.13453
21207	1	210	16	0.386148	0.796813	0.950046	0.48650	-1.10130	0.56665	1.11200	-0.08713
21209	3	547	48	4.963552	1.442788	2.177793	0.41534	0.80589	-0.60584	-1.32086	1.84307
21211	3	515	51	8.636050	4.571497	1.772805	0.40783	0.77210	-0.51698	-1.11141	-0.16641
21213	3	217	16	10.612618	0.249924	1.408107	0.41804	-0.50704	-0.64885	-0.64642	0.87272
21215	2	178	11	0.781914	0.798912	1.572327	0.39955	0.02296	-0.72446	0.01426	-0.88773
21217	1	306	22	5.343045	1.243076	0.676059	0.47784	-0.67747	0.55992	-0.28771	2.81711
21219	1	172	19	8.428703	1.904603	0.843706	0.46811	-0.94836	0.34193	0.49396	0.13503
21221	1	136	18	9.597523	1.293959	1.452727	0.43165	-0.49812	-0.38618	0.79703	-0.39813
21223	1	101	10	0.233846	1.390769	1.033846	0.40380	-0.79661	-0.26744	0.66180	-1.33368
21225	1	210	15	12.751807	1.413315	1.560402	0.45823	-0.35957	0.97036	0.52175	0.66778
21227	10	1259	101	8.469337	2.329176	3.107369	0.46711	0.65056	0.02883	-1.66556	1.03503
21229	0	150	10	7.044705	1.145108	1.951264	0.44215	-0.45144	-0.27077	0.60653	-0.15426
21231	1	220	24	1.420469	1.631280	1.335140	0.51198	-1.45254	1.51363	0.77165	0.02800
21233	1	208	18	5.084986	2.089235	0.956091	0.42034	-1.02185	-0.14368	0.51497	0.78380
21235	6	538	42	0.493517	0.766764	1.145964	0.50031	-0.87084	1.25911	0.56821	0.42793
21237	1	111	10	0.084926	0.254777	0.396320	0.46614	-1.51990	1.90954	1.12124	-1.07219
21239	2	321	25	5.222337	2.369872	1.521027	0.39570	1.60932	-1.14484	-0.71795	0.09729
22001	9	988	108	18.572569	0.596320	0.864749	0.48768	-0.99695	1.07433	0.26181	-0.22738
22003	5	359	38	23.624214	4.834906	3.494497	0.47159	-1.01756	0.60399	0.12312	0.57929
22005	11	1456	127	19.735863	2.531745	1.440745	0.39131	0.11214	-0.07625	0.92295	0.72739
22007	4	302	32	31.340859	1.231401	1.269882	0.45698	-0.97458	1.12581	2.02309	-0.30373
22009	5	656	75	29.495432	0.790723	1.890022	0.49208	-1.25428	1.36986	0.49527	0.55937
22011	4	419	32	11.923240	1.679500	2.946705	0.43359	-0.40761	-0.03649	0.72788	-0.42338
22013	2	205	22	43.949975	0.736414	0.793550	0.47207	-1.13797	1.57358	1.14305	-0.09231
22015	14	1623	169	20.579799	3.158377	3.273319	0.42328	0.28223	0.12328	-0.76096	1.06413
22017	46	3867	503	44.400998	1.395140	2.036001	0.49416	0.31876	1.34765	-1.15961	0.48033
22019	20	2785	280	23.530726	1.724617	1.964843	0.46310	0.11542	0.36480	-0.28425	-0.20715
22021	1	131	11	17.954545	1.505682	1.003788	0.46867	-1.01543	0.49800	0.90914	0.47876
22023	0	105	7	3.543189	2.071865	1.641477	0.42311	-0.97346	-0.58013	1.86880	-0.59385
22025	2	139	19	27.344322	0.402930	0.842491	0.49694	-1.08627	1.28866	1.65939	0.13304
22027	4	172	16	47.106997	0.848614	0.498487	0.50369	-0.82460	1.39834	0.47969	-0.36487
22029	2	251	41	37.551242	1.397738	1.111276	0.46944	-1.24805	1.77695	0.83439	0.57984
22031	3	374	45	41.139092	1.929866	1.808269	0.45755	-1.04945	1.48743	1.00621	0.53476
22033	59	6200	686	39.494540	1.866044	3.492050	0.47941	1.41175	0.52108	-1.68523	1.43482
22035	1	155	21	67.116017	1.231292	0.605031	0.50386	-1.20175	4.14281	-0.44624	0.67431
22037	3	292	27	46.989700	0.608614	1.029963	0.48898	-0.46266	1.50535	1.30156	-0.31181
22039	4	529	64	28.249704	0.841000	1.024440	0.52034	-1.14706	1.69830	-0.05851	1.12897
22041	3	318	34	31.274985	0.409161	1.674270	0.52464	-1.04453	1.44534	0.67843	-0.42109
22043	4	263	24	11.621564	0.668521	2.492245	0.46020	-0.80825	0.72452	1.20084	-0.08890
22045	11	1233	115	29.982529	1.449513	4.269375	0.46779	-0.74457	1.42154	0.54024	0.05216
22047	3	485	50	49.333733	1.287515	0.627251	0.47669	-0.86700	1.41956	0.93301	0.56153
22049	3	218	21	28.005456	0.279275	1.058648	0.47618	-0.57731	0.33165	0.71892	0.39837
22051	62	6625	574	22.687753	7.075610	4.755569	0.45344	0.74145	0.08793	-0.98177	0.66048
22053	3	481	43	17.200573	1.278829	1.616033	0.45699	-0.89916	0.76032	0.50642	0.18948
22055	30	3076	285	23.582831	1.784749	2.262432	0.47624	0.96854	0.31511	-0.99372	0.97856
22057	10	1242	110	12.449152	1.627137	3.707738	0.45106	-0.46513	0.19236	0.85631	-0.33805
22059	2	204	15	12.302199	0.805209	1.470382	0.47567	-0.86349	0.31308	1.13910	0.29159
22061	8	575	53	39.422240	0.936272	2.674728	0.50278	0.53616	1.69364	-1.45747	0.88478
22063	14	1561	136	4.114841	0.958459	1.498682	0.39673	-0.38466	-0.47986	1.18843	0.27651
22065	3	196	34	60.861014	2.097902	0.400641	0.48256	-1.45880	2.94774	-0.81219	1.93259
22067	6	487	54	43.041810	0.657619	0.944521	0.48694	-1.09959	2.05366	0.16976	0.74507
22069	5	634	67	37.732856	1.243603	3.781986	0.51237	-0.40446	1.52562	-0.59498	1.32993
22071	65	7685	834	66.604150	3.101466	3.634195	0.54241	0.60950	2.31968	-2.49287	0.95822
22073	28	2367	287	33.599321	1.051273	1.534805	0.48671	0.44081	1.11203	-0.90334	0.74572
22075	2	427	33	22.794035	1.805135	6.630041	0.44867	-0.36123	0.26794	1.30546	-0.66142
22077	3	324	32	37.850898	1.027984	0.720467	0.47940	-0.50190	0.90551	1.31565	-0.31125
22079	24	2010	195	30.600695	1.059072	2.617602	0.49016	-0.01315	0.90279	-0.39007	0.63419
22081	2	151	19	41.145292	0.737892	0.769071	0.50120	-1.31775	2.28874	0.99240	-0.09186
22083	6	292	36	37.843763	1.005672	0.691101	0.49051	-0.87976	1.31032	0.41239	-0.03898
22085	4	342	38	16.266678	2.766529	9.851230	0.50112	-0.71883	0.57986	1.71876	0.00101
22087	5	891	89	6.802124	5.215011	3.346770	0.42551	-0.48677	0.00012	0.18588	-0.24638
22089	7	692	63	24.679647	2.837411	1.861791	0.42159	0.56075	-0.12898	0.83467	-0.41738
22091	1	126	15	52.218527	1.311164	0.275534	0.46625	-1.01112	1.24208	2.43158	-0.70297
22093	3	313	33	49.575792	0.334653	0.414781	0.44412	-0.57558	1.09278	2.22407	-0.44873
22095	5	730	76	44.496329	2.936530	1.670384	0.40907	-0.35490	0.76947	0.78088	-0.29851
22097	18	1498	173	42.037628	0.746864	1.234892	0.49312	-1.04256	2.05695	0.26445	0.38915
22099	10	751	72	32.153222	0.712183	1.759875	0.45764	-1.10767	1.14772	1.51276	-0.40891
22101	3	833	81	30.921495	2.706542	4.590654	0.45199	-1.01205	1.27748	0.53968	0.76974
22103	21	2899	225	9.512307	2.654914	2.804442	0.43949	1.69092	-0.61677	0.04671	0.38708
22105	18	1636	178	28.257844	1.416670	1.639361	0.46885	-0.36133	1.14392	0.41867	1.10056
22107	1	85	11	54.004231	2.266546	0.695074	0.55338	-0.69408	2.28268	0.11134	1.96773
22109	13	1764	181	17.538252	1.601868	7.759586	0.46279	-0.39304	0.37533	0.40435	0.75837
22111	1	333	28	28.040170	1.815551	0.741131	0.44173	-0.68063	0.34449	1.05925	-0.15098
22113	6	853	78	14.063226	1.276786	2.815619	0.45520	-0.80049	0.69064	0.72705	-0.09195
22115	5	1010	82	16.000076	5.714721	6.771240	0.40117	-0.68339	0.37235	-1.80864	0.25989
22117	5	674	68	31.505259	0.644265	1.017621	0.47634	-1.04038	1.23203	0.62526	0.37081
22119	7	568	68	32.700629	0.690875	1.458249	0.46540	-0.68813	0.79363	0.49631	-0.29950
22121	5	304	37	35.456692	1.333272	1.111060	0.42097	-0.49001	0.60751	1.15395	0.54069
22123	2	153	16	19.205782	0.868930	0.755238	0.46082	-1.04255	1.24314	1.10058	0.54445
22125	0	127	11	49.818013	1.230891	0.939713	0.45729	0.08425	0.40221	-0.30670	-0.93264
22127	2	207	27	32.023204	0.775423	1.160175	0.46105	-1.27800	0.96268	0.41781	1.41105
23001	8	1281	100	0.532791	0.819901	2.297843	0.43519	-0.07239	0.28277	-1.00730	0.52352
23003	4	694	55	0.284022	0.466607	2.658985	0.43384	-0.51738	0.53650	0.34000	0.26863
23005	16	2958	209	0.906586	0.921269	2.904989	0.44274	1.97705	-0.51081	-1.14469	-0.23366
23007	2	267	19	0.203618	0.451352	1.618760	0.41706	-0.12450	0.59585	0.19731	0.82553
23009	2	484	24	0.318588	0.629453	1.940492	0.43842	0.73943	-0.26823	0.08159	-0.43346
23011	7	1214	78	0.350086	0.555869	2.063801	0.42285	0.45262	0.11913	-0.20940	0.18269
23013	2	384	19	0.176687	0.525014	1.317583	0.42929	0.67940	-0.45488	-0.21356	-0.16431
23015	1	290	22	0.083294	0.437292	1.344598	0.43078	0.88497	-0.51179	0.83840	-0.88378
23017	4	534	45	0.091316	0.704958	1.711259	0.41041	-0.23330	0.21143	0.49408	-0.69218
23019	11	1521	98	0.451977	0.572734	2.671837	0.44095	0.27871	0.35334	-0.36278	0.22920
23021	0	153	10	0.197273	0.493182	1.752248	0.41075	-0.75552	0.52464	0.62750	0.08392
23023	3	426	29	0.454365	1.456807	1.948089	0.39510	0.91997	-0.36062	-0.39475	-0.65181
23025	4	520	39	0.129697	0.446078	1.511162	0.41660	-0.66636	0.50296	0.75016	-0.32403
23027	3	411	24	0.181918	0.507166	2.045204	0.42514	0.26663	0.16171	0.74421	-0.81688
23029	1	361	19	0.279897	0.889779	5.751156	0.44237	-0.69438	0.97268	0.64832	-0.15074
23031	13	2085	129	0.395198	0.851978	1.651476	0.40986	0.86665	-0.52317	-0.41142	-0.44883
24001	5	683	69	5.252903	0.852796	1.522755	0.44166	-0.27742	0.13061	-0.26575	0.52384
24003	52	6922	536	13.184971	2.693932	4.359795	0.38449	2.55655	-1.06425	-0.54864	0.12136
24005	75	9316	878	19.723661	1.800099	4.991833	0.42880	2.15975	-0.71203	-0.97562	1.03459
24009	5	1024	66	12.954146	1.385406	2.581709	0.34972	2.06499	-1.11329	0.29650	1.10122
24011	2	395	35	14.829370	2.740830	1.719737	0.39409	-0.23831	-0.05804	-0.10954	0.62617
24013	6	1848	149	2.324102	0.861515	1.849606	0.35519	1.87862	-1.33672	0.23571	-0.52864
24015	5	1201	92	3.632302	1.514817	2.102361	0.37316	0.72344	-0.61703	-0.36818	0.19685
24017	15	1856	161	25.912930	2.206627	4.626450	0.34192	1.73890	-0.62180	-0.38168	1.22039
24019	3	338	35	27.883550	1.333377	1.991915	0.45579	-0.22417	0.27187	-0.06684	1.00049
24021	15	2984	214	6.148702	2.354604	3.362915	0.37509	2.36452	-1.17215	-0.59136	0.00036
24023	2	329	28	0.264692	0.348455	0.415466	0.43863	-0.38125	-0.21547	0.68870	0.71846
24025	15	2923	217	9.002242	1.813898	3.365662	0.36420	1.96277	-1.09246	-0.15234	-0.26901
24027	20	3508	253	14.136022	3.156850	10.209730	0.37226	4.76667	-1.24644	-0.91272	-0.58429
24029	1	161	20	17.117258	2.781685	1.640881	0.45766	0.78836	-0.44289	-0.64929	0.09937
24031	76	13423	1105	14.685215	11.485663	14.464453	0.42834	4.86853	-1.06977	-1.26191	-0.73182
24033	142	13306	1293	62.141569	7.088202	6.413604	0.36927	1.94501	0.08242	-1.71264	0.01771
24035	3	498	36	8.697582	1.244977	1.742968	0.41171	1.97856	-1.05197	0.12227	-0.58656
24037	10	1341	104	13.456519	1.978866	4.157242	0.36383	1.63928	-0.64864	-0.89728	1.09595
24039	4	273	31	40.813028	1.107205	2.416455	0.47608	-0.54672	0.82110	-0.03528	-0.21187
24041	2	353	28	15.080445	2.120549	1.540873	0.50373	1.79956	-0.76613	-0.71135	0.43126
24043	9	1678	120	7.564261	1.134753	2.004199	0.41360	0.23863	-0.67891	-1.02805	0.39376
24045	10	1173	109	23.100279	1.937527	3.309154	0.43479	0.63566	0.14505	-1.07354	1.52302
24047	4	471	37	16.277421	1.267645	1.955181	0.43622	0.77754	-0.27885	-0.37158	1.31164
24510	116	9465	1242	63.844344	1.704819	3.447264	0.49849	0.22019	2.39817	-2.22456	0.69842
25001	10	1956	130	1.484048	1.312154	3.792917	0.42952	1.88915	-0.76938	-0.33099	-0.71833
25003	6	1235	99	1.929561	1.647240	2.276348	0.45648	1.20868	-0.33037	-0.74300	-0.93498
25005	32	6571	538	1.855322	3.553167	5.178070	0.43757	0.88927	0.04963	-1.07870	-0.57939
25007	1	171	9	2.061787	1.341162	7.232935	0.44627	1.99577	-1.01194	-0.55452	-0.83959
25009	44	10240	727	1.895720	11.007314	3.989113	0.46188	2.36087	-0.31651	-1.21621	-0.77367
25011	3	665	46	0.715734	1.715244	2.734326	0.41682	1.26705	-0.30964	-0.72120	-0.84837
25013	37	5708	493	7.390603	15.134100	3.116863	0.44347	0.68445	0.77016	-1.29227	-0.69638
25015	3	1244	85	1.863370	3.364838	5.279440	0.42318	2.21951	-0.50908	-1.39406	-1.01155
25017	75	18236	1328	3.131372	4.533655	8.772850	0.45156	3.76064	-1.01850	-1.39485	-0.96694
25019	0	141	13	7.678571	2.163866	4.149160	0.43702	2.59209	-1.11330	-1.53828	-1.21843
25021	36	8041	562	3.007652	1.773467	7.306538	0.44751	3.82597	-1.28463	-0.59209	-0.76712
25023	31	6343	505	4.329748	2.436223	5.545427	0.42189	2.02001	-0.65080	-0.03609	-0.85687
25025	54	10017	831	20.638961	15.562614	11.835339	0.49921	1.76432	0.83605	-3.81467	-0.48260
25027	55	10129	724	2.469096	6.782092	4.326445	0.43483	1.74783	-0.32957	-1.14642	-0.77335
26001	2	58	6	0.153597	0.870381	1.996757	0.43463	-0.56687	0.04365	1.33595	-1.10787
26003	1	77	4	5.749341	0.750355	6.225918	0.39990	-0.20335	-0.36164	0.84703	-0.72247
26005	11	1445	102	1.281408	5.985899	2.135049	0.38429	0.24062	-0.73614	0.50167	-0.89690
26007	0	291	22	0.373635	0.389602	1.817079	0.41757	-0.20383	-0.06812	0.39141	0.11575
26009	1	230	19	0.199048	0.947642	2.366941	0.41949	0.16203	-0.46759	0.52080	-0.80642
26011	1	156	14	1.789333	1.250796	2.530546	0.42865	-0.62698	0.39291	1.09132	-0.82559
26013	1	88	7	4.367711	0.960439	16.396067	0.40224	-0.75484	0.18325	0.59464	-0.87274
26015	3	680	48	0.354154	1.152321	1.887058	0.37750	0.40856	-0.86003	0.77512	-0.61610
26017	7	1265	83	1.145638	3.800031	2.279474	0.42146	0.27599	-0.02232	0.44505	-0.56649
26019	2	204	17	0.175022	1.687711	3.006626	0.38896	-0.01163	-0.69107	0.54209	-0.71002
26021	16	2160	168	15.900599	2.812506	3.099974	0.44877	0.53387	0.19293	-0.51054	0.19960
26023	6	545	37	2.155634	2.861074	2.830498	0.38888	-0.41427	-0.48215	0.28169	0.29025
26025	18	1846	159	10.665652	3.164837	3.722144	0.41284	0.22348	0.22584	-0.47568	-0.42254
26027	5	518	51	5.529900	2.303147	3.496791	0.40619	-0.10868	-0.34982	0.52339	-0.84882
26029	1	295	16	0.180146	1.046378	2.840169	0.41819	0.39699	-0.54473	0.30311	-0.93328
26031	1	283	19	0.158802	0.794011	4.760284	0.43967	-0.35886	0.72371	0.62853	-0.60355
26033	3	350	21	5.160470	1.634538	18.161534	0.41071	-0.37979	0.66566	-0.44180	-0.58861
26035	4	315	26	0.281582	1.087930	1.980673	0.45153	-0.82407	0.61591	0.63411	-0.75149
26037	5	768	59	0.401526	2.815314	2.206848	0.37606	1.22988	-1.10426	0.82050	-0.69758
26039	1	129	9	1.604428	1.156029	1.800603	0.40915	-0.44215	0.31946	0.51084	-0.64726
26041	4	396	33	0.083074	0.423157	4.223780	0.41984	0.01304	-0.30086	0.64472	-0.28132
26043	2	272	16	0.214764	0.520530	1.725393	0.42629	0.09192	-0.39741	0.48711	-0.34587
26045	5	1195	78	4.922097	3.051469	3.402634	0.37380	1.12265	-0.69760	-0.40842	-1.07707
26047	2	385	25	0.378535	0.804784	4.606037	0.43162	0.96788	-0.45320	-0.25767	-0.02129
26049	67	6212	603	20.017380	2.324936	3.502308	0.43304	0.54688	0.88004	-0.43828	-0.20500
26051	3	262	20	0.073012	0.879991	1.917534	0.41444	-0.59774	0.17634	1.01168	-0.05057
26053	0	118	9	1.658031	0.759931	3.540587	0.45302	-0.38877	0.42012	0.45959	-0.72019
26055	5	905	71	0.457156	1.189894	2.817627	0.41421	1.09343	-0.80298	-0.22245	1.43415
26057	3	474	37	3.774388	4.289937	1.962871	0.41991	-0.26677	-0.29122	0.12484	-0.44494
26059	2	597	36	0.522277	1.128377	1.532444	0.40012	-0.22908	-0.55878	0.26419	-0.30117
26061	2	395	15	1.046757	0.733008	3.095846	0.44213	0.21528	0.33453	-0.59457	-0.62755
26063	1	349	25	0.160758	1.441282	1.610355	0.41567	-0.30311	-0.49657	1.09223	-0.69292
26065	28	3629	301	10.496563	5.729629	6.875627	0.44886	1.67837	0.18670	-2.07587	-0.18610
26067	4	814	56	4.413342	2.410677	2.134335	0.38635	-0.32457	-0.32660	0.43962	-0.63603
26069	1	239	14	0.453565	0.782765	2.509236	0.41895	-0.62744	0.32925	0.17999	0.00659
26071	0	95	3	0.867712	0.768762	2.382402	0.43233	-0.53965	0.27327	0.79384	-0.81744
26073	6	701	53	1.968398	2.364604	5.163297	0.44435	0.34776	0.26364	-1.72649	-0.42136
26075	20	2076	168	7.534307	2.350052	2.608224	0.41246	0.44297	-0.11321	-0.08363	-0.88678
26077	23	3087	275	9.030901	2.714132	4.828523	0.43981	1.54784	0.03869	-1.48837	-0.00745
26079	2	216	21	0.235351	0.754330	2.003500	0.37654	-0.82941	-0.15976	0.85891	-0.49239
26081	77	9117	701	8.721217	6.967710	3.990354	0.41813	1.18804	-0.35325	-1.00871	0.35469
26083	0	20	0	2.607562	1.173403	1.216862	0.42589	0.10597	0.30437	1.09480	-1.23638
26085	2	97	10	10.553252	1.570634	3.829524	0.44113	-1.16685	0.91709	0.84482	-1.10990
26087	3	1032	55	0.714416	2.887241	1.627912	0.37616	0.61819	-0.84435	0.62007	-0.61942
26089	3	189	12	0.099437	2.698991	4.877125	0.42566	1.59919	-1.00260	0.53743	-1.21129
26091	6	1218	82	2.029528	6.873294	1.803013	0.38452	0.38777	-0.61829	-0.02784	-0.50513
26093	11	1967	120	0.496333	1.148129	2.226172	0.36870	2.53845	-1.34382	0.39662	-0.76810
26095	1	58	6	7.844533	1.267084	8.926538	0.42904	-0.59068	0.37563	0.21080	0.03435
26097	1	99	3	0.050239	0.594490	20.028469	0.41406	-0.23610	0.55689	0.44051	-0.26206
26099	59	9936	784	2.558526	1.587263	4.442307	0.39043	1.31198	-0.95587	-0.07755	-0.48195
26101	4	258	27	1.386227	2.821381	3.090472	0.41281	-0.39060	-0.15425	0.55710	-0.51645
26103	1	596	39	1.192871	0.696228	3.249064	0.42127	0.46097	-0.25377	-0.59852	-0.01654
26105	1	308	20	0.806395	3.059348	2.631393	0.41641	-0.00596	0.08486	0.26851	-0.80635
26107	3	467	25	3.491727	1.193500	3.247602	0.44306	-0.00949	0.79702	-0.35353	-0.75475
26109	0	265	16	0.165837	0.509358	3.387823	0.40309	-0.66076	-0.31089	0.68491	-1.00833
26111	7	974	73	1.049786	1.456428	3.078167	0.44174	1.82076	-0.60299	0.19084	-0.78356
26113	2	175	11	0.089791	0.856472	1.588617	0.39930	-0.74340	-0.09764	1.23243	-0.55976
26115	9	1663	139	1.717770	1.799308	2.274144	0.38986	0.71249	-0.80059	0.43320	-0.78076
26117	5	818	58	2.048444	2.120262	2.456501	0.38303	-0.62069	-0.19878	0.53851	-0.73180
26119	0	79	5	0.193892	0.533204	1.599612	0.41810	-0.85215	0.45058	0.82125	-0.61277
26121	20	2389	199	14.054642	3.393067	2.953584	0.41412	-0.12432	0.39712	-0.02292	-0.28064
26123	3	619	42	0.956678	3.952041	2.138948	0.41398	-0.47421	-0.08202	1.10145	-0.63937
26125	101	14966	1179	9.915539	2.455877	6.226908	0.44098	3.44009	-1.02975	-0.53595	-0.14488
26127	4	370	25	0.226994	11.952517	2.158300	0.40664	-0.52977	0.55994	0.98821	-1.00688
26129	1	214	17	0.046200	0.993301	2.356202	0.42084	-0.75293	0.23810	0.78279	-0.28633
26131	0	43	3	0.000000	0.767460	2.698900	0.41038	-0.55516	0.03577	1.29516	-0.83785
26133	3	289	19	0.340561	0.957020	2.026124	0.39517	-0.70041	0.09888	0.90499	-0.69870
26135	0	92	3	0.074326	0.998089	1.656403	0.43806	-0.96400	0.34713	1.01886	-1.00606
26137	1	282	19	0.133042	0.678082	2.338955	0.41219	0.32778	-0.54149	0.18015	0.17868
26139	19	3420	220	0.903430	7.148552	3.477765	0.37665	1.31792	-1.07403	-0.05095	-0.27145
26141	1	137	10	0.104087	0.409409	1.436403	0.42403	-0.47681	0.02308	1.25853	-0.88196
26143	2	183	13	0.168833	0.910911	1.613726	0.43731	-0.37505	0.04720	0.58896	0.37520
26145	24	2641	239	18.319455	6.688282	2.650460	0.43994	0.35315	0.96428	-0.20801	-0.59371
26147	17	1995	161	2.182239	2.218163	1.989832	0.40765	0.38406	-0.40126	0.11423	-0.39429
26149	6	929	61	2.467079	3.758290	2.619269	0.40246	-0.26565	-0.05754	-0.01377	-0.22075
26151	2	499	36	0.235706	2.646643	1.465868	0.40752	-0.44425	-0.38380	0.72796	-0.50293
26153	1	75	6	1.538807	0.842413	9.131753	0.44297	-0.49046	0.63762	0.50880	-0.22470
26155	8	869	60	0.193898	1.759036	1.838548	0.39169	0.11950	-0.40837	0.49326	-0.81048
26157	5	693	47	1.105276	2.147050	2.095562	0.38356	-0.29090	-0.42513	0.95432	-0.97473
26159	10	1003	76	5.231895	7.555433	2.792966	0.40358	-0.05097	0.03435	0.49632	-0.42923
26161	27	4099	310	11.921213	2.771799	9.329968	0.44859	3.58184	-0.64319	-2.33883	-0.26360
26163	319	29526	3015	41.834703	3.760063	4.522498	0.45650	0.57980	1.52617	-0.88138	-0.00738
26165	3	379	27	0.173862	1.053011	2.171631	0.41483	-0.19094	0.14046	0.24192	0.75299
27001	1	150	9	0.117639	0.738514	3.359258	0.43978	-0.38208	-0.01751	1.06744	-0.67826
27003	21	4255	281	1.512661	1.611962	4.206532	0.34242	1.40786	-0.84482	0.28694	0.13104
27005	1	391	26	0.246667	0.533333	10.096667	0.42327	0.00533	0.06176	0.49073	-0.13803
27007	4	602	34	0.343001	0.973518	22.423707	0.43575	0.26062	1.39756	-0.05003	2.07350
27009	5	529	45	0.578508	0.970023	3.120435	0.38870	0.19259	-0.88921	-0.88624	-0.63007
27011	0	48	2	0.068729	0.171821	1.219931	0.42333	-0.35746	-0.11398	1.49292	0.42559
27013	2	681	42	1.403264	1.494432	2.774352	0.41195	0.72470	-0.31136	-1.20164	0.82612
